Date,AAPL,MSFT,TSLA
2024-03-12,2.3710832688509753,2.6880037166501625,6.189513080173208
2024-03-13,2.342339617211984,2.686839067729595,5.908520277415359
2024-03-14,2.367935106542867,2.7523434290212268,5.665179190962077
2024-03-15,2.362733886361771,2.6953832885363247,5.7024824723610985
2024-03-18,2.3777904153960794,2.7012085304791054,6.059127142633622
2024-03-19,2.410092630563486,2.72768227274915,5.9726679414685195
2024-03-20,2.4455434287475817,2.752407743367381,6.123971676497871
2024-03-21,2.345624720163055,2.7792052544421315,6.0249619032312465
2024-03-22,2.358080428752525,2.7751270857471995,5.955585055786488
2024-03-25,2.338506962043353,2.737067573405736,6.018337916294096
2024-03-26,2.322903301500065,2.729235204554572,6.194045393753717
2024-03-27,2.3721783732860957,2.727811700377435,6.269348826362848
2024-03-28,2.3471302258184825,2.7232158211693647,6.128503458116692
2024-04-01,2.327283508886256,2.7481358326980105,6.108632029266934
2024-04-02,2.3109951451281545,2.7278762144575834,5.8091620692431905
2024-04-03,2.3220818679965793,2.721468348453527,5.8701716912997055
2024-04-04,2.31072168455081,2.7048333030070526,5.965346552758596
2024-04-05,2.3211239145587115,2.7542850431794914,5.748849316997764
2024-04-08,2.3056569843040955,2.7482654600602894,6.030539521528389
2024-04-09,2.3223559596367944,2.759204091990285,6.166504141288492
2024-04-10,2.2964865890199864,2.7396567251734116,5.98800705673777
2024-04-11,2.395857745386953,2.7698842681317,6.087017361966082
2024-04-12,2.416525685468375,2.730853649110113,5.9632548794019575
2024-04-15,2.3636920501539285,2.677389053258868,5.62961914801415
2024-04-16,2.3183865741794913,2.683473150458217,5.47726957630648
2024-04-17,2.2994980210394225,2.665737770437329,5.419397464284923
2024-04-18,2.2863578195894294,2.6167392266978813,5.226955536048815
2024-04-19,2.2584349703910527,2.58340442199079,5.126551491198327
2024-04-22,2.2699327255426556,2.5953139608669153,4.952238285322571
2024-04-23,2.2844414920051137,2.638099379246717,5.043926669879271
